Layer;Neuron;Weight;Value;
0;0;0;0,296254761369521;
0;0;1;-0,228086609386156;
0;0;2;-0,227862389124658;
0;0;3;-0,37452874464381;
0;0;4;-0,275071740558761;
0;0;5;0,292934505822035;
0;0;6;-0,280165518574311;
0;0;7;-0,358347886433783;
0;0;8;-0,0683693622480894;
0;0;9;0,201413881027744;
0;1;0;-0,219703740658438;
0;1;1;-0,416733469105773;
0;1;2;0,337027821861374;
0;1;3;-0,245620068651907;
0;1;4;0,183290087569021;
0;1;5;0,244215406483363;
0;1;6;-0,210597950180776;
0;1;7;-0,257413523967211;
0;1;8;0,265690729553508;
0;1;9;0,276357412775638;
0;2;0;0,171588555038632;
0;2;1;0,257575008078156;
0;2;2;0,0429895545570394;
0;2;3;-0,222643765171503;
0;2;4;-0,295995738967656;
0;2;5;0,405516684264412;
0;2;6;0,175771061517325;
0;2;7;0,278298720471737;
0;2;8;-0,191924177960782;
0;2;9;-0,438021797660286;
0;3;0;-0,257250694342617;
0;3;1;0,340082437419249;
0;3;2;0,273864976331003;
0;3;3;0,0321288562809597;
0;3;4;0,346939080043805;
0;3;5;0,0659023919445114;
0;3;6;0,230581513877736;
0;3;7;-0,460033401446756;
0;3;8;0,0418258418643869;
0;3;9;-0,356742108384326;
0;4;0;-0,0305190415311988;
0;4;1;0,12679592961209;
0;4;2;-0,00852813372616492;
0;4;3;0,0474594401711587;
0;4;4;-0,429563475455765;
0;4;5;-0,372584159054336;
0;4;6;0,077541222003917;
0;4;7;0,379382326902071;
0;4;8;-0,103624500334216;
0;4;9;-0,443224786409405;
0;5;0;-0,410441477870967;
0;5;1;0,0393425054147106;
0;5;2;-0,0838383503451373;
0;5;3;0,00126656085928299;
0;5;4;0,534180544937756;
0;5;5;0,238038231996767;
0;5;6;-0,375940164864958;
0;5;7;-0,164858665616308;
0;5;8;0,129060507828653;
0;5;9;-0,0507124268172667;
0;6;0;0,0422101547563671;
0;6;1;0,332330936492885;
0;6;2;0,479185905469952;
0;6;3;-0,0467048222736765;
0;6;4;-0,335977139524746;
0;6;5;0,377267936129375;
0;6;6;0,205883387427018;
0;6;7;-0,0136183175411888;
0;6;8;0,261303158364281;
0;6;9;-0,251058175528097;
0;7;0;-0,303107112510465;
0;7;1;-0,181987332202723;
0;7;2;0,427845461838772;
0;7;3;0,268342775679549;
0;7;4;0,116919212480372;
0;7;5;0,452516826706848;
0;7;6;0,114403747486477;
0;7;7;-0,281691740533805;
0;7;8;-0,141387441817784;
0;7;9;0,122193946579172;
0;8;0;-0,0724203458337026;
0;8;1;0,171274811653541;
0;8;2;-0,220113183714045;
0;8;3;-0,367216785627347;
0;8;4;-0,120960617286966;
0;8;5;0,136145941617224;
0;8;6;-0,406742132259433;
0;8;7;0,282348139082288;
0;8;8;-0,298898412246497;
0;8;9;0,0167364057604482;
0;9;0;0,253317473350343;
0;9;1;-0,396761729184773;
0;9;2;0,148689474707924;
0;9;3;0,0618229481168647;
0;9;4;0,0737795744081137;
0;9;5;0,425810567830337;
0;9;6;0,196676138651241;
0;9;7;-0,287857095775781;
0;9;8;0,393122427099858;
0;9;9;-0,250204254941086;
1;0;0;-0,0955050841884246;
1;0;1;0,0178631239188197;
1;0;2;0,176932514029058;
1;0;3;0,166738019169652;
1;0;4;-0,283127179734002;
1;0;5;0,460796410665287;
1;0;6;-0,341264576111578;
1;0;7;-0,236863589257404;
1;0;8;0,243223665628221;
1;0;9;0,419910164046991;
1;1;0;-0,454923893304041;
1;1;1;0,198791730543036;
1;1;2;-0,137671362439949;
1;1;3;-0,0739148476039594;
1;1;4;-0,0918188950008801;
1;1;5;-0,397990826004181;
1;1;6;0,232179643927226;
1;1;7;0,346681523531061;
1;1;8;0,018584698214468;
1;1;9;0,0656019670728604;
1;2;0;-0,12951091566566;
1;2;1;-0,0195284800229261;
1;2;2;-0,342270083652004;
1;2;3;-0,255874289551691;
1;2;4;0,0409663992659033;
1;2;5;0,264031183330357;
1;2;6;0,213239934161883;
1;2;7;-0,330403909473868;
1;2;8;0,197778709557736;
1;2;9;-0,432747503711259;
1;3;0;0,31415614244256;
1;3;1;0,292703496195703;
1;3;2;-0,335216223185517;
1;3;3;0,456762644442153;
1;3;4;-0,0718132208901519;
1;3;5;0,21225875369844;
1;3;6;-0,482541526193983;
1;3;7;0,068126436587482;
1;3;8;-0,336329893132825;
1;3;9;-0,388382097188561;
1;4;0;0,0101044278173262;
1;4;1;0,198512775217422;
1;4;2;-0,059276350568643;
1;4;3;0,473263598500408;
1;4;4;0,0325489237590455;
1;4;5;-0,267415088027443;
1;4;6;-0,486216110636581;
1;4;7;-0,282239553417191;
1;4;8;-0,053199290555529;
1;4;9;0,239818842960437;
1;5;0;-0,425502301624744;
1;5;1;-0,352625960415521;
1;5;2;-0,303539005948016;
1;5;3;0,00900810282165565;
1;5;4;0,472747109817689;
1;5;5;-0,0801699886006164;
1;5;6;-0,105295759441934;
1;5;7;0,0498964765807132;
1;5;8;0,0736275751020887;
1;5;9;-0,277868545510745;
1;6;0;0,288085945317562;
1;6;1;0,384635588100476;
1;6;2;0,0696251413643477;
1;6;3;-0,238698624418442;
1;6;4;-0,0485815394430335;
1;6;5;0,173822394885971;
1;6;6;-0,480079109771214;
1;6;7;0,329223049725044;
1;6;8;0,450458261626986;
1;6;9;-0,0980681397943143;
1;7;0;0,421549665705091;
1;7;1;0,470367092159748;
1;7;2;-0,0407828588694254;
1;7;3;0,303402061016952;
1;7;4;0,0677028007654952;
1;7;5;-0,268517740428689;
1;7;6;-0,0193449778106738;
1;7;7;-0,344187798837287;
1;7;8;-0,0199817370250736;
1;7;9;0,12045178684427;
1;8;0;0,319164112591727;
1;8;1;0,218205797820448;
1;8;2;-0,482590262769996;
1;8;3;0,260301650390169;
1;8;4;0,419178676288193;
1;8;5;0,239511643880751;
1;8;6;0,0976284624066336;
1;8;7;-0,326577803970584;
1;8;8;0,113773630286461;
1;8;9;0,03799032770935;
1;9;0;-0,321963566738164;
1;9;1;0,41042682989986;
1;9;2;0,056088061330881;
1;9;3;-0,0963615428639397;
1;9;4;-0,228752451822512;
1;9;5;0,28116645141559;
1;9;6;-0,160038505522552;
1;9;7;-0,302160443645977;
1;9;8;0,117577659719427;
1;9;9;0,289360581333451;
