Отбор...;
Отбор лучших...;
Скрещивание...;
101;60,1590288239231;
102;60,1588894124869;
103;60,1589649508955;
104;60,1609673466621;
105;60,1597732209037;
106;60,1595934801706;
107;60,1589927307908;
108;60,1585846403859;
109;60,1603580329761;
110;60,1590649681937;
111;60,1587650128687;
112;60,1591964959826;
113;60,1593711518724;
114;60,1590262342171;
115;60,1587555643989;
116;60,1591003746777;
117;60,1604922103238;
118;60,1593302747931;
119;60,1595247263518;
120;60,1604414556968;
121;60,1590517330969;
122;60,1587222514635;
123;60,1589590461671;
124;60,1588245721847;
125;60,1593996799349;
126;60,1590439004498;
127;60,1595459563181;
128;60,1616697244014;
129;60,1595769446952;
130;60,1590887065903;
131;60,1597737219501;
132;60,1589998077396;
133;60,1607919900443;
134;60,1592642433678;
135;60,1592351469481;
136;60,1593160924138;
137;60,1589866265406;
138;60,1602495331762;
139;60,1589946428874;
140;60,159308871289;
141;60,1614374540805;
142;60,1587179504236;
143;60,1594710673721;
144;60,1602699062247;
145;60,1610334625057;
146;60,1587752997716;
147;60,1589433495963;
148;60,1586561983332;
149;60,1610273537022;
150;60,1582839373936;
Population 10;
Отбор лучших...;
Скрещивание...;
101;60,1590725113265;
102;60,1589083425032;
103;60,1587828324448;
104;60,159589528287;
105;60,1603891711134;
106;60,1593372730777;
107;60,1589256316923;
108;60,1587286898949;
109;60,1593210994255;
110;60,1613387025243;
111;60,1590613400711;
112;60,1586541820501;
113;60,1589361282797;
114;60,1592040935292;
115;60,1589525826586;
116;60,1588800448163;
117;60,1593814234108;
118;60,1590573777268;
119;60,1601386172369;
120;60,1591758145974;
121;60,1596412051072;
122;60,158779192547;
123;60,1586394946245;
124;60,1594156349634;
125;60,1588922867726;
126;60,1591150467307;
127;60,1608534201596;
128;60,1588682946285;
129;60,1589527604124;
130;60,1591950323345;
131;60,1589889556741;
132;60,1597049411122;
133;60,1595348575534;
134;60,1591022812663;
135;60,1599147537452;
136;60,1588555579869;
137;60,1590423420762;
138;60,1589309199974;
139;60,159693712265;
140;60,1587818465745;
141;60,1589365136045;
142;60,1600878374154;
143;60,1591372577315;
144;60,1594073975655;
145;60,1596484219883;
146;60,1589531814735;
147;60,15923756186;
148;60,1586734864089;
149;60,1578450097414;
150;60,1589036109954;
Population 11;
Отбор лучших...;
Скрещивание...;
101;60,1591024753984;
102;60,1592188670874;
103;60,1598798314182;
104;60,158814025373;
105;60,158460072039;
106;60,1591687435886;
107;60,1608516647817;
108;60,1586349176037;
109;60,1584982702541;
110;60,1593225586238;
111;60,1587135766428;
112;60,1591788083422;
113;60,1588323447306;
114;60,1589169695736;
115;60,1593772730279;
116;60,1609812898768;
117;60,1584737206018;
118;60,1590756234716;
119;60,159399286783;
120;60,1591675356773;
121;60,1597383899671;
122;60,1603927026981;
123;60,15907443805;
124;60,160507240027;
125;60,1595063907177;
126;60,158976384721;
127;60,1595272721934;
128;60,1597851800054;
129;60,1592523343475;
130;60,1589345855456;
131;60,1589655084134;
132;60,1596735436255;
133;60,1591852178779;
134;60,1597038562821;
135;60,1601155930356;
136;60,158829903363;
137;60,1591371466107;
138;60,1593189494355;
139;60,1598161128228;
140;60,1582741499132;
141;60,1596648146884;
142;60,1598791452075;
143;60,1599396869246;
144;60,1577208635455;
145;60,1590227819189;
146;60,1590230796941;
147;60,1589173364121;
148;60,1581933873633;
149;60,1592454140657;
150;60,1591134553657;
Population 12;
Отбор лучших...;
Скрещивание...;
101;60,1617456905847;
102;60,1596964642674;
103;60,160047919428;
104;60,1569492990607;
105;60,1594969156746;
106;60,1588714165689;
107;60,1599781739814;
108;60,1588565202515;
109;60,1604453340862;
110;60,1590503863817;
111;60,1607611133232;
112;60,1592305883213;
113;60,1587502055955;
114;60,1591019181379;
115;60,1589053809974;
116;60,1588769758715;
117;60,1591550784526;
118;60,1601694443935;
119;60,1586969865866;
120;60,1588899535407;
121;60,160527229181;
122;60,1595283573823;
123;60,1596857540491;
124;60,1594190393535;
125;60,1589071938661;
126;60,1599026855659;
127;60,1567037592313;
128;60,1587978731454;
129;60,158803193329;
130;60,1587407508103;
131;60,1587184764725;
132;60,158870693343;
133;60,1589551312543;
134;60,159826434997;
135;60,1593113678849;
136;60,159547882386;
137;60,159020571459;
138;60,1596519112203;
139;60,1618901823552;
140;60,159965304445;
141;60,1588954188209;
142;60,1588767465469;
143;60,1588780838535;
144;60,1599471767263;
145;60,1591162491328;
146;60,1596943384072;
147;60,1590463079221;
148;60,1585869589626;
149;60,1596309977245;
150;60,1587379011439;
Population 13;
Отбор лучших...;
Скрещивание...;
101;60,1593158194431;
102;60,1590881315544;
103;60,1611197853816;
104;60,1591881430258;
105;60,1598403605274;
106;60,1592518637839;
107;60,1590348926406;
108;60,1593017226794;
109;60,158905528744;
110;60,1616420612312;
111;60,1589666004978;
112;60,1598993825063;
113;60,1591390193744;
114;60,1597811389891;
115;60,1590974707242;
116;60,1586956961022;
117;60,1590440726923;
118;60,1595041141315;
119;60,1590124684123;
120;60,1598717565942;
121;60,1590104418445;
122;60,1589905735332;
123;60,1590964298042;
124;60,158885802754;
125;60,1600206870719;
126;60,1591216030212;
127;60,1587168375268;
128;60,1588106341266;
129;60,1591148277479;
130;60,1590657649507;
131;60,1593726507006;
132;60,1592142792612;
133;60,1591044617813;
134;60,1598857303107;
135;60,1591461786408;
136;60,1594518616116;
137;60,1590909797117;
138;60,1594672136166;
139;60,1601769495264;
140;60,1595539205321;
141;60,1608302809653;
142;60,1597956173401;
143;60,1590020016476;
144;60,157298249466;
145;60,1588300110961;
146;60,1591888767184;
147;60,1601684898986;
148;60,1584843581295;
149;60,1591733872121;
150;60,1588747699938;
Population 14;
Отбор лучших...;
Скрещивание...;
101;60,1592063023527;
102;60,1591826861335;
103;60,1590236398269;
104;60,1596962864398;
105;60,1590681381142;
106;60,1593319162962;
107;60,1593764400093;
108;60,1569562336025;
109;60,158723015714;
110;60,1588224842814;
111;60,1589439786732;
112;60,158636436672;
113;60,1594502156922;
114;60,1586875771715;
115;60,1594081903266;
116;60,1596832063329;
117;60,1597682144638;
118;60,1597774752524;
119;60,159646233466;
120;60,1593290394674;
121;60,1586379299339;
122;60,1596720870548;
123;60,1586873976566;
124;60,1592385762228;
125;60,1606238600765;
126;60,1589072621769;
127;60,1589059318508;
128;60,1605024891641;
129;60,158747402219;
130;60,1593470924835;
131;60,1596505416378;
132;60,1594864527323;
133;60,1601827063684;
134;60,157658946239;
135;60,1592235380681;
136;60,1589120593254;
137;60,1596789098189;
138;60,1608608229083;
139;60,1587988818014;
140;60,1603319824766;
141;60,1587606220395;
142;60,1600629020857;
143;60,1587762964608;
144;60,1590758776856;
145;60,1597239669453;
146;60,160102820675;
147;60,1588844461243;
148;60,1578768051425;
149;60,1600682980221;
150;60,1590370038864;
Population 15;
Отбор лучших...;
Скрещивание...;
101;60,1603353671647;
102;60,1590411309596;
103;60,1586793647911;
104;60,1602985007779;
105;60,1587829788271;
106;60,1590409458218;
107;60,1570233428624;
108;60,1592503908066;
109;60,1601042464237;
110;60,1611461088204;
111;60,1584212724021;
112;60,1596755588861;
113;60,1591088634284;
114;60,159763514999;
115;60,1583982960139;
116;60,1597008798168;
117;60,159125221359;
118;60,1591087139518;
119;60,158427195176;
120;60,1602075019198;
121;60,1587919220254;
122;60,1607908368758;
123;60,1582958815108;
124;60,159314710499;
125;60,1593294029376;
126;60,1601118604407;
127;60,1592589173439;
128;60,159553769267;
129;60,158843506139;
130;60,1589733003202;
131;60,1586922286972;
132;60,158844372694;
133;60,1590866720586;
134;60,1580792548027;
135;60,1588696389797;
136;60,1592868607589;
137;60,1599968674003;
138;60,1589645142412;
139;60,1599812908117;
140;60,1610331592122;
141;60,1588814972079;
142;60,1590689386773;
143;60,1595398966051;
144;60,1588783254509;
145;60,1608503443534;
146;60,1595208762518;
147;60,1594503450099;
148;60,159374536552;
149;60,1591432743621;
150;60,1588420955883;
Population 16;
Отбор лучших...;
Скрещивание...;
101;60,1586638369084;
102;60,1611529924323;
103;60,1601115038665;
104;60,1598640079222;
105;60,1603323167117;
106;60,1586911920494;
107;60,1602978548344;
108;60,1587175333381;
109;60,1595488729359;
110;60,1601454014697;
111;60,1591543516525;
112;60,1593642013004;
113;60,1589882832651;
114;60,1588781057099;
115;60,1586758702213;
116;60,1587869857694;
117;60,1604759571732;
118;60,1604248611368;
119;60,1590426436404;
120;60,1598080116783;
121;60,1598816296461;
122;60,1602813109999;
123;60,1591383056308;
124;60,158520012784;
125;60,1595651675845;
126;60,1592476954568;
127;60,1608553483049;
128;60,1596177962243;
129;60,1590720680749;
130;60,1588726029132;
131;60,1593082622221;
132;60,1621035018911;
133;60,1595621554879;
134;60,1588834073759;
135;60,1610111505074;
136;60,1600733232351;
137;60,1609136190389;
138;60,1595053476361;
139;60,1609562039558;
140;60,1590916556562;
141;60,1607441370624;
142;60,1599076885198;
143;60,158972459707;
144;60,1603345281756;
145;60,1595716087416;
146;60,1593148993756;
147;60,1583484901202;
148;60,158878629885;
149;60,1605592811069;
150;60,1606435753574;
Population 17;
Отбор лучших...;
Скрещивание...;
101;60,1599876068636;
102;60,1593203215807;
103;60,1587264472116;
104;60,1608983647333;
105;60,1593469908206;
106;60,1587979104105;
107;60,1582862092162;
108;60,1591312551056;
109;60,1589160898346;
110;60,1603449906333;
111;60,1580236716251;
112;60,1597217820503;
113;60,1596626695403;
114;60,1609582753849;
115;60,1590241430484;
116;60,158798829671;
117;60,1590064142084;
118;60,1610769419614;
119;60,1589405945796;
120;60,1604579596286;
121;60,1603723634421;
122;60,1603302868853;
123;60,1606816885838;
124;60,1620692985261;
125;60,1593028626748;
126;60,1607700300402;
127;60,1589567526236;
128;60,1599942253756;
129;60,1589351280939;
130;60,1594908390614;
131;60,160170363368;
132;60,1601777054784;
133;60,1599788222979;
134;60,1601785442222;
135;60,1595415080013;
136;60,159048292665;
137;60,1616912084008;
138;60,1575538822906;
139;60,1596480720201;
140;60,159173958908;
141;60,1617559383255;
142;60,1597330983279;
143;60,1599583014522;
144;60,1588737836108;
145;60,1593399420453;
146;60,1592365265751;
147;60,159067885495;
148;60,1612861568298;
149;60,160379699865;
150;60,1587524381583;
Population 18;
Отбор лучших...;
Скрещивание...;
101;60,1593910301533;
102;60,1593858967189;
103;60,1599551601934;
104;60,1594435465455;
105;60,1597736076748;
106;60,159499325636;
107;60,1589644351679;
108;60,1586645743378;
109;60,1597548809064;
110;60,1589793443779;
111;60,1592061699766;
112;60,1636275343936;
113;60,1592577370388;
114;60,1587757429971;
115;60,1593043570915;
116;60,1586886940611;
117;60,1590725031032;
118;60,1597887132182;
119;60,1588880032678;
120;60,1598617446494;
121;60,1605837157923;
122;60,1598390918948;
123;60,1591674363385;
124;60,1591813344484;
125;60,158502929715;
126;60,1593567739305;
127;60,1594783464699;
128;60,1605198199376;
129;60,1574448776039;
130;60,1588323864982;
131;60,1589989036319;
132;60,1594740446445;
133;60,1597995443483;
134;60,1604909813993;
135;60,1603050268051;
136;60,1612637474073;
137;60,1587280007326;
138;60,1589814986213;
139;60,1589918612254;
140;60,160185550468;
141;60,1590040100113;
142;60,1610904777597;
143;60,1588994750102;
144;60,1594236806538;
145;60,1606158624786;
146;60,1588240027139;
147;60,1597305975044;
148;60,1572919466188;
149;60,1594616476157;
150;60,1591550913132;
Population 19;
Отбор лучших...;
Скрещивание...;
101;60,1587922309228;
102;60,1593662310452;
103;60,1608656041582;
104;60,1592654563676;
105;60,1588946723227;
106;60,1592495700235;
107;60,1596367689434;
108;60,1590757719376;
109;60,1601267362041;
110;60,1594919532112;
111;60,1589930912704;
112;60,1607113538209;
113;60,1589839211039;
114;60,1586590326358;
115;60,1598060460577;
116;60,1601965381679;
117;60,1591102728114;
118;60,1601246386241;
119;60,1584019369139;
120;60,1600601931605;
121;60,1604667189802;
122;60,158610204203;
123;60,1544035763006;
124;60,1589878692277;
125;60,1591362663534;
126;60,1594397013059;
127;60,1572726279826;
128;60,1587457660871;
129;60,159268208533;
130;60,1600423258963;
131;60,1586481837934;
132;60,1589681243954;
133;60,1593108571986;
134;60,158965348886;
135;60,1592001028657;
136;60,1598658331689;
137;60,1589496713368;
138;60,1596005083552;
139;60,1585550542208;
140;60,1592020711841;
141;60,1590867266564;
142;60,1604840838091;
143;60,1607200917406;
144;60,1591099636822;
145;60,1589307242684;
146;60,159612100055;
147;60,1592737570341;
148;60,1587536965123;
149;60,1596788569587;
150;60,1597950191178;
Population 20;
Отбор лучших...;
Скрещивание...;
101;60,1592389185062;
102;60,1591371164641;
103;60,1609045361396;
104;60,1592223594015;
105;60,1595808077627;
106;60,1594150462334;
107;60,1595334378621;
108;60,1615653750547;
109;60,1591977898614;
110;60,1597795919894;
111;60,1591414083528;
112;60,1606770047728;
113;60,1591524337886;
114;60,1601042956121;
115;60,1591714757918;
116;60,1575120529138;
117;60,158824669537;
118;60,1600311080607;
119;60,1589846841932;
120;60,1588983611575;
121;60,1588813784814;
122;60,1604088110343;
123;60,1591088391966;
124;60,1592511651723;
125;60,1593709972455;
126;60,1592625717474;
127;60,159201250497;
128;60,1591656566949;
129;60,1602058630839;
130;60,1590341602325;
131;60,1598754271871;
132;60,1604256886217;
133;60,1593517024934;
134;60,1596673123055;
135;60,1596400868525;
136;60,1596821604527;
137;60,1590170339771;
138;60,1588641311829;
139;60,1589270478155;
140;60,1593671036068;
141;60,1589182597792;
142;60,1588736927382;
143;60,159643082133;
144;60,15943795871;
145;60,1591848290351;
146;60,1618087271439;
147;60,1591153069313;
148;60,1596101000438;
149;60,1589334413591;
150;60,1590970991869;
Population 21;
Отбор лучших...;
Скрещивание...;
101;60,1596667332084;
102;60,1589458567328;
103;60,1599280881545;
104;60,1607020524157;
105;60,1583812394311;
106;60,1587742635785;
107;60,1588828233207;
108;60,1607862477008;
109;60,1588767671336;
110;60,1592096542902;
111;60,1587838691421;
112;60,1594636376405;
113;60,1601755409618;
114;60,1578809477599;
115;60,1590759496384;
116;60,1613572458522;
117;60,1600513980479;
118;60,1589289834482;
119;60,1588360797428;
120;60,1591953895126;
121;60,1593372783476;
122;60,1599729053704;
123;60,1595522153583;
124;60,160474846486;
125;60,1589059882359;
126;60,1598126661159;
127;60,159037968943;
128;60,1610871893012;
129;60,1591249776079;
130;60,1611187206116;
131;60,1594120726452;
132;60,1587926550106;
133;60,1594375087495;
134;60,1590662520258;
135;60,1589239537705;
136;60,1586226181818;
137;60,1590220773299;
138;60,1596742577289;
139;60,1598858567015;
140;60,1589501502712;
141;60,1607828149826;
142;60,1587466424473;
143;60,1596643143616;
144;60,1591211392325;
145;60,1615682566193;
146;60,1589778082504;
147;60,1594955434293;
148;60,1592833905516;
149;60,1592632516496;
150;60,1600212354525;
Population 22;
Отбор лучших...;
Скрещивание...;
101;60,1586238102503;
102;60,160518491161;
103;60,1598515817538;
104;60,1609510372276;
105;60,1583878586297;
106;60,1586704917026;
107;60,1599074823361;
108;60,1592260141157;
109;60,1596355358488;
110;60,1586709866262;
111;60,1589914869056;
112;60,1599841041702;
113;60,1590913296219;
114;60,158565235646;
115;60,1599576096765;
116;60,1589701198523;
117;60,1598007445825;
118;60,159660762173;
119;60,1606426865371;
120;60,1592671494693;
121;60,1599613715845;
122;60,1591245771625;
123;60,160186994247;
124;60,1587318399039;
125;60,1598021498298;
126;60,159441269266;
127;60,1593889572965;
128;60,159192704391;
129;60,158770179269;
130;60,1590888125941;
