Layer;Neuron;Weight;Value;
0;0;0;0,144266418536833;
0;0;1;-0,120014033302909;
0;0;2;-0,351287601840196;
0;0;3;0,259889146173207;
0;0;4;-0,0392608707003533;
0;0;5;0,101727948507659;
0;0;6;-0,0480611349733959;
0;0;7;-0,00963624107934962;
0;0;8;0,102985825042893;
0;0;9;-0,1603589365609;
0;1;0;-0,122496535057773;
0;1;1;0,268637630897079;
0;1;2;0,224864655342621;
0;1;3;-0,247801354063704;
0;1;4;0,251269554930365;
0;1;5;0,205473751293587;
0;1;6;0,0710204413757349;
0;1;7;-0,193207485410994;
0;1;8;0,215587295193297;
0;1;9;0,028344533932752;
0;2;0;0,227541871262517;
0;2;1;-0,0429696067734301;
0;2;2;0,127681098502066;
0;2;3;0,0560052315182328;
0;2;4;-0,248759284094835;
0;2;5;-0,187458912309317;
0;2;6;-0,421048446913344;
0;2;7;-0,101150142397045;
0;2;8;-0,0536591707709885;
0;2;9;-0,27675185003271;
0;3;0;-0,254772812610354;
0;3;1;-0,00591943391810955;
0;3;2;-0,248284257815778;
0;3;3;0,230900738553039;
0;3;4;0,148508190548783;
0;3;5;0,0235904935625189;
0;3;6;0,203040558487496;
0;3;7;-0,118991932197522;
0;3;8;0,0635035388554427;
0;3;9;-0,259657309934469;
0;4;0;0,253103671161446;
0;4;1;0,301432382040955;
0;4;2;-0,126207094504997;
0;4;3;-0,164051033955056;
0;4;4;0,111073098746025;
0;4;5;0,117902636171275;
0;4;6;-0,125225481357823;
0;4;7;0,00709136911023529;
0;4;8;0,14120506146419;
0;4;9;-0,0915179775198261;
0;5;0;0,228657604153287;
0;5;1;-0,307177672591269;
0;5;2;-0,235059222084821;
0;5;3;-0,381926720325698;
0;5;4;-0,135718832254795;
0;5;5;-0,145414684555998;
0;5;6;-0,332173520846144;
0;5;7;-0,0628641622149824;
0;5;8;-0,303595342963776;
0;5;9;-0,0378558715617583;
0;6;0;0,0982199024840565;
0;6;1;0,0912179995882627;
0;6;2;-0,247104685289989;
0;6;3;0,0205152824335356;
0;6;4;0,00428852871385994;
0;6;5;0,040193797755374;
0;6;6;-0,366216896651932;
0;6;7;0,0112234252580915;
0;6;8;0,320674612935244;
0;6;9;-0,0250617043731956;
0;7;0;-0,0572146739843719;
0;7;1;0,127749655967019;
0;7;2;-0,173590017780431;
0;7;3;-0,291886705284669;
0;7;4;0,410222941529006;
0;7;5;0,131241186342975;
0;7;6;-0,0829536031742727;
0;7;7;0,0723837899148832;
0;7;8;-0,101336030593188;
0;7;9;0,0235755337064625;
0;8;0;-0,215996349205172;
0;8;1;0,250675886227547;
0;8;2;0,0629936559854234;
0;8;3;0,0065642071728233;
0;8;4;0,0520971781993816;
0;8;5;0,117288250523868;
0;8;6;-0,111405194509985;
0;8;7;-0,279812864945991;
0;8;8;0,103237031333554;
0;8;9;-0,016496176618578;
0;9;0;0,233879525727477;
0;9;1;-0,237197744058886;
0;9;2;0,255164554658204;
0;9;3;0,0624497457842008;
0;9;4;0,111948409346253;
0;9;5;-0,347496716786287;
0;9;6;-0,168697417767107;
0;9;7;-0,0918717707152573;
0;9;8;0,118841837590695;
0;9;9;0,0709792674615826;
1;0;0;0,0657083976854144;
1;0;1;-0,299360177851915;
1;0;2;-0,177160744870622;
1;0;3;0,395297350313187;
1;0;4;-0,0490363643267361;
1;0;5;-0,311087165172718;
1;0;6;-0,153597764742373;
1;0;7;0,0914339747239994;
1;0;8;0,465040885827057;
1;0;9;0,154199103430938;
1;1;0;0,136692969657803;
1;1;1;0,134653568097695;
1;1;2;-0,120101821664768;
1;1;3;0,263441851485261;
1;1;4;-0,243888918889635;
1;1;5;-0,225395932432914;
1;1;6;0,146857363007431;
1;1;7;-0,145360999109857;
1;1;8;0,288883692719454;
1;1;9;0,0392496059831463;
1;2;0;-0,0908852746202076;
1;2;1;-0,25853085483356;
1;2;2;0,274993450741746;
1;2;3;0,320039000045526;
1;2;4;0,255947319211414;
1;2;5;0,298725744615647;
1;2;6;0,13225797546667;
1;2;7;0,317644992991185;
1;2;8;0,259552860287741;
1;2;9;0,116802752072365;
1;3;0;0,169242780501602;
1;3;1;0,00888910098415291;
1;3;2;-0,0800954341330079;
1;3;3;0,0237784935272199;
1;3;4;0,079893345748956;
1;3;5;0,0740818519024559;
1;3;6;0,264846620971731;
1;3;7;0,328250089347479;
1;3;8;-0,0105127098553408;
1;3;9;-0,0407802649032233;
1;4;0;0,32718789941966;
1;4;1;-0,0740659199999952;
1;4;2;0,121336140027892;
1;4;3;-0,06803254949303;
1;4;4;0,182478315049074;
1;4;5;0,154946433219568;
1;4;6;-0,211177087021608;
1;4;7;0,214090111066629;
1;4;8;0,00548229995438937;
1;4;9;0,0442465986331211;
1;5;0;-0,124748209316632;
1;5;1;0,291525096768292;
1;5;2;0,0813701099629374;
1;5;3;0,120303899571441;
1;5;4;0,130924635627738;
1;5;5;-0,0670344843841318;
1;5;6;0,0476764906419797;
1;5;7;0,45917599925733;
1;5;8;-0,352604107164128;
1;5;9;-0,105353756856804;
1;6;0;0,230164228114376;
1;6;1;-0,0345892124039071;
1;6;2;0,371009077351079;
1;6;3;-0,156462714381731;
1;6;4;0,232332587583145;
1;6;5;0,19471072181813;
1;6;6;0,0727755111049747;
1;6;7;0,0897923799184116;
1;6;8;-0,0393663966280252;
1;6;9;0,049762315838487;
1;7;0;0,377492861066709;
1;7;1;-0,0857187542532192;
1;7;2;0,349059370741741;
1;7;3;-0,301297139982366;
1;7;4;0,323979868704444;
1;7;5;0,116247429566573;
1;7;6;-0,0226884577528985;
1;7;7;0,0288220800127937;
1;7;8;0,045462749221112;
1;7;9;0,111320452117976;
1;8;0;0,168285283571242;
1;8;1;-0,366362689699215;
1;8;2;0,1283794690987;
1;8;3;-0,0575916164357176;
1;8;4;0,459589446177515;
1;8;5;-0,0568427837252816;
1;8;6;-0,168118894644137;
1;8;7;-0,219426401294501;
1;8;8;0,0303112908873294;
