Layer;Neuron;Weight;Value;
0;0;0;-0,185597059966018;
0;0;1;0,188252936453246;
0;0;2;0,137265596879039;
0;0;3;-0,0923443470363376;
0;0;4;0,0554960377172243;
0;0;5;0,0428168161900799;
0;0;6;-0,0254999995401548;
0;0;7;0,00673825256807357;
0;0;8;0,0797841602457459;
0;0;9;-0,0448059682735099;
0;0;10;0,098130338733496;
0;0;11;0,00679365275164806;
0;0;12;0,0822308657455301;
0;0;13;-0,147985732163752;
0;0;14;0,195401331483485;
0;1;0;-0,0112184171661369;
0;1;1;0,0536677441495011;
0;1;2;-0,0686722532551211;
0;1;3;0,120924679560179;
0;1;4;-0,151151782126123;
0;1;5;-0,122943576868698;
0;1;6;-0,1241811493422;
0;1;7;0,00273769817952028;
0;1;8;-0,0665034802248154;
0;1;9;-0,0494698525454032;
0;1;10;-0,11549777362206;
0;1;11;0,209643614720434;
0;1;12;0,129857608896794;
0;1;13;0,257809351509001;
0;1;14;-0,0477539334773637;
0;2;0;0,0528858023251772;
0;2;1;0,02507006478259;
0;2;2;-0,141703174752418;
0;2;3;-0,246237432019181;
0;2;4;-0,0937828460797347;
0;2;5;-0,107410890057647;
0;2;6;0,0749086220448957;
0;2;7;-0,104704648360538;
0;2;8;-0,158147983699812;
0;2;9;0,134133565281655;
0;2;10;-0,100970101691001;
0;2;11;0,0355866542788085;
0;2;12;-0,0152980821921579;
0;2;13;-0,0101078721764052;
0;2;14;0,045062082117758;
0;3;0;-0,218646345258136;
0;3;1;0,185003462091338;
0;3;2;0,0463600285317313;
0;3;3;0,234022114748603;
0;3;4;0,154570329717485;
0;3;5;-0,0206624230390041;
0;3;6;0,0740447360064058;
0;3;7;-0,0621264134265658;
0;3;8;0,129435829404571;
0;3;9;-0,0270312063306138;
0;3;10;-0,205372096362488;
0;3;11;-0,234319995514573;
0;3;12;-0,195182037675806;
0;3;13;-0,22243998798576;
0;3;14;0,0553047703003425;
0;4;0;-0,0266280924920467;
0;4;1;-0,0624436066521903;
0;4;2;-0,222587986347979;
0;4;3;0,0445207273050532;
0;4;4;-0,0557650110890779;
0;4;5;0,0520458793751659;
0;4;6;0,0876345555313197;
0;4;7;-0,123696832201517;
0;4;8;0,127383092033701;
0;4;9;-0,159912768303426;
0;4;10;0,120311685939967;
0;4;11;0,0602505117444319;
0;4;12;0,131996465775873;
0;4;13;0,185674391310273;
0;4;14;-0,167819666825603;
0;5;0;-0,059127568354427;
0;5;1;0,0627265497271446;
0;5;2;0,0556451260709529;
0;5;3;0,255560674624398;
0;5;4;0,028990329166321;
0;5;5;-0,117829746739207;
0;5;6;-0,120769707152522;
0;5;7;0,0440570766251773;
0;5;8;-0,0264218349888647;
0;5;9;-0,0400741022153995;
0;5;10;0,0100618415037697;
0;5;11;0,129454895501064;
0;5;12;-0,183789292455111;
0;5;13;-0,00681180529744704;
0;5;14;-0,206335517382703;
0;6;0;-0,101216392951165;
0;6;1;0,264940035449178;
0;6;2;0,0456952542120825;
0;6;3;0,0828628678978039;
0;6;4;-0,173811176368076;
0;6;5;-0,0301180561240938;
0;6;6;-0,130498746094084;
0;6;7;-0,118317972816976;
0;6;8;-0,0623187779365268;
0;6;9;0,00697798906848879;
0;6;10;-0,0679881925580477;
0;6;11;-0,02278548645352;
0;6;12;-0,118141347560206;
0;6;13;0,00457916494582347;
0;6;14;-0,0236965821462183;
0;7;0;-0,0346038974436707;
