Layer;Neuron;Weight;Value;
1;18;5;-0,0957679173889421;
1;18;6;-0,111755934828779;
1;18;7;0,307399605311174;
1;18;8;-0,0554767090619899;
1;18;9;-0,163598099566809;
1;19;0;-0,211115225549375;
1;19;1;0,129505624356449;
1;19;2;0,127460950812074;
1;19;3;-0,25174699944991;
1;19;4;0,123553587414116;
1;19;5;-0,179322284031344;
1;19;6;-0,16307194701539;
1;19;7;0,440645553143996;
1;19;8;0,381010992397094;
1;19;9;-0,451386645879311;
