Layer;Neuron;Weight;Value;
0;4;11;0,186321476535594;
0;4;12;0,0800210207595448;
0;4;13;-0,0512277733664324;
0;4;14;0,141690442541964;
0;5;0;0,22799712896941;
0;5;1;0,129432640388435;
0;5;2;0,273671889131318;
0;5;3;-0,11543264690363;
0;5;4;0,0337583056157429;
0;5;5;-0,128172604965793;
0;5;6;0,0836821274519268;
0;5;7;-0,0178624179845381;
0;5;8;-0,200019138234172;
0;5;9;0,0712272297006378;
0;5;10;0,150292838606587;
0;5;11;0,0241743871125901;
0;5;12;-0,0229915656585204;
0;5;13;0,0473684174087333;
0;5;14;0,110190826758352;
0;6;0;0,0469004753181529;
0;6;1;-0,0719505685495966;
0;6;2;0,291903485093755;
0;6;3;-0,195781470820899;
0;6;4;0,15705360395362;
0;6;5;0,132036756422816;
0;6;6;-0,154326795043055;
0;6;7;-0,13915514433559;
0;6;8;0,194677912210819;
0;6;9;-0,217175145172268;
0;6;10;0,164247045763655;
0;6;11;-0,165501715017624;
0;6;12;0,0828091103418072;
0;6;13;-0,0182836816063659;
0;6;14;-0,117794608642821;
0;7;0;-0,327225828723834;
0;7;1;-0,250944338105502;
0;7;2;0,0703266575460753;
0;7;3;-0,0764123703863167;
0;7;4;0,063136776480032;
0;7;5;-0,0619300841512485;
0;7;6;-0,194123743134935;
0;7;7;0,104790053213036;
0;7;8;-0,00716316654225986;
0;7;9;0,165053318543268;
0;7;10;-0,259737126888339;
0;7;11;-0,191189776315436;
0;7;12;-0,100810403835473;
0;7;13;0,225026091346818;
0;7;14;0,0799388659152115;
0;8;0;0,0165484214155369;
0;8;1;0,234316825583714;
0;8;2;-0,220934298589587;
0;8;3;-0,232440940916131;
0;8;4;0,03479455236262;
0;8;5;-0,065155686763896;
0;8;6;0,139271980900304;
0;8;7;-0,221701772424582;
0;8;8;-0,0880003075802092;
0;8;9;0,0691211958466081;
0;8;10;0,052405398544377;
0;8;11;-0,14023819623457;
0;8;12;0,0756470713469388;
0;8;13;0,225826189576119;
0;8;14;-0,107845872378784;
0;9;0;0,194569873933038;
0;9;1;0,0147784017764387;
0;9;2;-0,0145064762612054;
0;9;3;-0,099656325759298;
0;9;4;-0,0220654515535051;
0;9;5;0,1934385371941;
0;9;6;-0,0352416221991654;
0;9;7;-0,222904402989147;
0;9;8;-0,205386439152487;
0;9;9;-0,184841674413095;
0;9;10;0,165428048261007;
0;9;11;-0,0301059195567722;
0;9;12;0,0196086175688504;
0;9;13;0,0589728991286352;
0;9;14;0,00173083688229575;
1;0;0;-0,0334114155422018;
1;0;1;-0,257235144617611;
1;0;2;-0,435119010012187;
1;0;3;0,023132346348433;
1;0;4;-0,0115026668699005;
